,FSA_SystemDate,Transaction_Type,Behavioural draw-downs of committed facilities,Behavioural inflows from loans and advances,Behavioural outflows from deposits
3212,2023-10-13,C7490,1053409.79,9958823.16,4694114.05
3213,2023-10-13,C7500,1053409.79,9958823.16,3432296.15
3214,2023-10-13,C7510,1053409.79,9958823.16,5081100.25
3215,2023-10-13,C7520,1053409.79,9958823.16,6754310.890000001
3216,2023-10-13,C7530,1053409.79,9958823.16,10395082.0
3217,2023-10-13,C7540,1053409.79,9958823.16,3389328.1199999996
3218,2023-10-13,C7550,1053409.79,9958823.16,3627526.15
3219,2023-10-13,C7560,1053409.79,9958823.16,3453964.05
3220,2023-10-13,C7570,1053409.79,9958823.16,3581312.62
3221,2023-10-13,C7580,1053409.79,9958823.16,3899651.3899999997
3222,2023-10-13,C7590,1053409.79,9958823.16,6175963.76
3223,2023-10-13,C7600,1053409.79,9958823.16,3027765.29
3224,2023-10-13,C7610,1053409.79,9958823.16,4969535.9
3225,2023-10-13,C7620,1053409.79,9958823.16,3587884.15
3226,2023-10-13,C7630,1053409.79,9958823.16,5264082.75
3227,2023-10-13,C7640,1053409.79,9958823.16,78907002.67
3228,2023-10-13,C7650,1053409.79,9958823.16,2750241.58
3229,2023-10-13,C7660,1053409.79,9958823.16,4835532.83
3230,2023-10-13,C7670,1053409.79,9958823.16,4803266.470000001
3231,2023-10-13,C7680,1053409.79,9958823.16,3411618.09
3232,2023-10-13,C7690,1053409.79,9958823.16,1735193.21
3233,2023-10-13,C7700,1053409.79,9958823.16,399997.43
3234,2023-10-13,C7710,1053409.79,9958823.16,652403.33
3235,2023-10-13,C7720,1053409.79,9958823.16,2169489.65
3236,2023-10-13,C7730,1053409.79,9958823.16,1197752.49
3237,2023-10-13,C7740,1053409.79,9958823.16,159880710.76999998
3238,2023-10-13,C7750,1053409.79,9958823.16,2443601.79
3239,2023-10-13,C7760,1053409.79,9958823.16,1712233.1500000001
3240,2023-10-20,C010,129598809.66,1033580826.2956,768722368.75
3241,2023-10-20,C020,2054828.1600000001,14231891.18,5209036.96
3242,2023-10-20,C030,2054828.1600000001,14231891.1814,10231833.56
3243,2023-10-20,C040,2054828.1600000001,14231891.1814,8193099.18
3244,2023-10-20,C050,2054828.1600000001,14231891.1814,7318558.53
3245,2023-10-20,C060,2054828.1600000001,14231891.1814,8243058.319999999
3246,2023-10-20,C070,2054828.1600000001,14231891.1814,5852556.859999999
3247,2023-10-20,C080,2054828.1600000001,14231891.1814,5352300.48
3248,2023-10-20,C090,14383797.129999999,99623238.2704,45993898.260000005
3249,2023-10-20,C100,14383797.129999999,99623238.2704,40457589.25
3250,2023-10-20,C110,18493453.45,128087020.6334,73394167.63
3251,2023-10-20,C120,8131148.4399999995,63439895.0214,13477575.93
3252,2023-10-20,C130,39496081.84,319852024.96,231843748.17
3253,2023-10-20,C140,32655703.509999998,308723517.96,358346352.55
3254,2023-10-20,C150,0.0,0.0,0.0
3255,2023-10-20,C160,0.0,0.0,0.0
3256,2023-10-20,C170,0.0,0.0,0.0
3257,2023-10-20,C180,0.0,0.0,0.0
3258,2023-10-20,C190,0.0,0.0,0.0
3259,2023-10-20,C200,0.0,0.0,0.0
3260,2023-10-20,C210,0.0,0.0,0.0
3261,2023-10-20,C220,0.0,0.0,0.0
3262,2023-10-20,C6010,0.0,0.0,5209036.96
3263,2023-10-20,C6020,2054828.1600000001,14231891.1814,5269979.26
3264,2023-10-20,C6030,2054828.1600000001,14231891.1814,6904034.29
3265,2023-10-20,C6040,2054828.1600000001,14231891.1814,7629286.92
3266,2023-10-20,C6050,2054828.1600000001,14231891.1814,5892676.11
3267,2023-10-20,C6060,2054828.1600000001,14231891.1814,5453680.74
3268,2023-10-20,C6070,2054828.1600000001,14231891.1814,9445039.77
3269,2023-10-20,C6080,2054828.1600000001,14231891.1814,5399201.21
3270,2023-10-20,C6090,2054828.1600000001,14231891.1814,5301680.390000001
3271,2023-10-20,C7000,2054828.1600000001,14231891.1814,6448227.46
3272,2023-10-20,C7010,2054828.1600000001,14231891.1814,5723644.79
3273,2023-10-20,C7020,2054828.1600000001,14231891.1814,5767874.1
3274,2023-10-20,C7030,2054828.1600000001,14231891.1814,5500317.11
3275,2023-10-20,C7040,2054828.1600000001,14231891.1814,6135242.74
3276,2023-10-20,C7050,2054828.1600000001,14231891.1814,5580602.68
3277,2023-10-20,C7060,2054828.1600000001,14231891.1814,6106994.05
3278,2023-10-20,C7070,2054828.1600000001,14231891.1814,15225050.1
3279,2023-10-20,C7080,2054828.1600000001,14231891.1814,6356168.2700000005
3280,2023-10-20,C7090,2054828.1600000001,14231891.1814,5745286.58
3281,2023-10-20,C7100,2054828.1600000001,14231891.1814,6546403.28
3282,2023-10-20,C7110,2054828.1600000001,14231891.1814,5929313.4399999995
3283,2023-10-20,C7120,2054828.1600000001,14231891.1814,6501888.89
3284,2023-10-20,C7130,2054828.1600000001,14231891.1814,5385910.76
3285,2023-10-20,C7140,2054828.1600000001,14231891.1814,15597152.3
3286,2023-10-20,C7150,2054828.1600000001,14231891.1814,6452328.9799999995
3287,2023-10-20,C7160,1519080.08,12302000.96,2903533.6799999997
3288,2023-10-20,C7170,1519080.08,12302000.96,1391621.69
3289,2023-10-20,C7180,1519080.08,12302000.96,1714698.8900000001
3290,2023-10-20,C7190,1519080.08,12302000.96,1015392.6799999999
3291,2023-10-20,C7200,1519080.08,12302000.96,2573269.21
3292,2023-10-20,C7210,1519080.08,12302000.96,1591519.17
3293,2023-10-20,C7220,1519080.08,12302000.96,1991353.32
3294,2023-10-20,C7230,1519080.08,12302000.96,2343090.49
3295,2023-10-20,C7240,1519080.08,12302000.96,1665419.36
3296,2023-10-20,C7250,1519080.08,12302000.96,1310917.61
3297,2023-10-20,C7260,1519080.08,12302000.96,1513457.64
3298,2023-10-20,C7270,1519080.08,12302000.96,1535337.61
3299,2023-10-20,C7280,1519080.08,12302000.96,1612701.73
3300,2023-10-20,C7290,1519080.08,12302000.96,2817447.75
3301,2023-10-20,C7300,1519080.08,12302000.96,8747853.03
3302,2023-10-20,C7310,1519080.08,12302000.96,8647425.43
3303,2023-10-20,C7320,1519080.08,12302000.96,5062506.63
3304,2023-10-20,C7330,1519080.08,12302000.96,7501257.4399999995
3305,2023-10-20,C7340,1519080.08,12302000.96,9480009.55
3306,2023-10-20,C7350,1519080.08,12302000.96,14550086.41
3307,2023-10-20,C7360,1519080.08,12302000.96,12347376.959999999
3308,2023-10-20,C7370,1519080.08,12302000.96,7968516.489999999
3309,2023-10-20,C7380,1519080.08,12302000.96,20114237.65
3310,2023-10-20,C7390,1519080.08,12302000.96,17269457.14
3311,2023-10-20,C7400,1519080.08,12302000.96,20823178.99
3312,2023-10-20,C7410,1519080.08,12302000.96,18537163.28
3313,2023-10-20,C7420,1519080.08,12302000.96,19691150.97
3314,2023-10-20,C7430,1519080.08,12302000.96,4466223.9
3315,2023-10-20,C7440,1519080.08,12302000.96,18259293.57
3316,2023-10-20,C7450,1519080.08,12302000.96,19423496.720000003
3317,2023-10-20,C7460,1053409.79,9958823.16,8601512.11
3318,2023-10-20,C7470,1053409.79,9958823.16,6746227.9
3319,2023-10-20,C7480,1053409.79,9958823.16,6765651.64
3320,2023-10-20,C7490,1053409.79,9958823.16,4694114.05
3321,2023-10-20,C7500,1053409.79,9958823.16,3432296.15
3322,2023-10-20,C7510,1053409.79,9958823.16,5081100.25
3323,2023-10-20,C7520,1053409.79,9958823.16,6754310.890000001
3324,2023-10-20,C7530,1053409.79,9958823.16,10395082.0
3325,2023-10-20,C7540,1053409.79,9958823.16,3389328.1199999996
3326,2023-10-20,C7550,1053409.79,9958823.16,3627526.15
3327,2023-10-20,C7560,1053409.79,9958823.16,3453964.05
3328,2023-10-20,C7570,1053409.79,9958823.16,3581312.62
3329,2023-10-20,C7580,1053409.79,9958823.16,3899651.3899999997
3330,2023-10-20,C7590,1053409.79,9958823.16,6175963.76
3331,2023-10-20,C7600,1053409.79,9958823.16,3027765.29
3332,2023-10-20,C7610,1053409.79,9958823.16,4969535.9
3333,2023-10-20,C7620,1053409.79,9958823.16,3587884.15
3334,2023-10-20,C7630,1053409.79,9958823.16,5264082.75
3335,2023-10-20,C7640,1053409.79,9958823.16,78907002.67
3336,2023-10-20,C7650,1053409.79,9958823.16,2750241.58
3337,2023-10-20,C7660,1053409.79,9958823.16,4835532.83
3338,2023-10-20,C7670,1053409.79,9958823.16,4803266.470000001
3339,2023-10-20,C7680,1053409.79,9958823.16,3411618.09
3340,2023-10-20,C7690,1053409.79,9958823.16,1735193.21
3341,2023-10-20,C7700,1053409.79,9958823.16,399997.43
3342,2023-10-20,C7710,1053409.79,9958823.16,652403.33
3343,2023-10-20,C7720,1053409.79,9958823.16,2169489.65
3344,2023-10-20,C7730,1053409.79,9958823.16,1197752.49
3345,2023-10-20,C7740,1053409.79,9958823.16,159880710.76999998
3346,2023-10-20,C7750,1053409.79,9958823.16,2443601.79
3347,2023-10-20,C7760,1053409.79,9958823.16,1712233.1500000001
3348,2023-10-27,C010,129598809.66,1033580826.2956,768722368.75
3349,2023-10-27,C020,2054828.1600000001,14231891.18,5209036.96
3350,2023-10-27,C030,2054828.1600000001,14231891.1814,10231833.56
3351,2023-10-27,C040,2054828.1600000001,14231891.1814,8193099.18
3352,2023-10-27,C050,2054828.1600000001,14231891.1814,7318558.53
3353,2023-10-27,C060,2054828.1600000001,14231891.1814,8243058.319999999
3354,2023-10-27,C070,2054828.1600000001,14231891.1814,5852556.859999999
3355,2023-10-27,C080,2054828.1600000001,14231891.1814,5352300.48
3356,2023-10-27,C090,14383797.129999999,99623238.2704,45993898.260000005
3357,2023-10-27,C100,14383797.129999999,99623238.2704,40457589.25
3358,2023-10-27,C110,18493453.45,128087020.6334,73394167.63
3359,2023-10-27,C120,8131148.4399999995,63439895.0214,13477575.93
3360,2023-10-27,C130,39496081.84,319852024.96,231843748.17
3361,2023-10-27,C140,32655703.509999998,308723517.96,358346352.55
3362,2023-10-27,C150,0.0,0.0,0.0
3363,2023-10-27,C160,0.0,0.0,0.0
3364,2023-10-27,C170,0.0,0.0,0.0
3365,2023-10-27,C180,0.0,0.0,0.0
3366,2023-10-27,C190,0.0,0.0,0.0
3367,2023-10-27,C200,0.0,0.0,0.0
3368,2023-10-27,C210,0.0,0.0,0.0
3369,2023-10-27,C220,0.0,0.0,0.0
3370,2023-10-27,C6010,0.0,0.0,5209036.96
3371,2023-10-27,C6020,2054828.1600000001,14231891.1814,5269979.26
3372,2023-10-27,C6030,2054828.1600000001,14231891.1814,6904034.29
3373,2023-10-27,C6040,2054828.1600000001,14231891.1814,7629286.92
3374,2023-10-27,C6050,2054828.1600000001,14231891.1814,5892676.11
3375,2023-10-27,C6060,2054828.1600000001,14231891.1814,5453680.74
3376,2023-10-27,C6070,2054828.1600000001,14231891.1814,9445039.77
3377,2023-10-27,C6080,2054828.1600000001,14231891.1814,5399201.21
3378,2023-10-27,C6090,2054828.1600000001,14231891.1814,5301680.390000001
3379,2023-10-27,C7000,2054828.1600000001,14231891.1814,6448227.46
3380,2023-10-27,C7010,2054828.1600000001,14231891.1814,5723644.79
3381,2023-10-27,C7020,2054828.1600000001,14231891.1814,5767874.1
3382,2023-10-27,C7030,2054828.1600000001,14231891.1814,5500317.11
3383,2023-10-27,C7040,2054828.1600000001,14231891.1814,6135242.74
3384,2023-10-27,C7050,2054828.1600000001,14231891.1814,5580602.68
3385,2023-10-27,C7060,2054828.1600000001,14231891.1814,6106994.05
3386,2023-10-27,C7070,2054828.1600000001,14231891.1814,15225050.1
3387,2023-10-27,C7080,2054828.1600000001,14231891.1814,6356168.2700000005
3388,2023-10-27,C7090,2054828.1600000001,14231891.1814,5745286.58
3389,2023-10-27,C7100,2054828.1600000001,14231891.1814,6546403.28
3390,2023-10-27,C7110,2054828.1600000001,14231891.1814,5929313.4399999995
3391,2023-10-27,C7120,2054828.1600000001,14231891.1814,6501888.89
3392,2023-10-27,C7130,2054828.1600000001,14231891.1814,5385910.76
3393,2023-10-27,C7140,2054828.1600000001,14231891.1814,15597152.3
3394,2023-10-27,C7150,2054828.1600000001,14231891.1814,6452328.9799999995
3395,2023-10-27,C7160,1519080.08,12302000.96,2903533.6799999997
3396,2023-10-27,C7170,1519080.08,12302000.96,1391621.69
3397,2023-10-27,C7180,1519080.08,12302000.96,1714698.8900000001
3398,2023-10-27,C7190,1519080.08,12302000.96,1015392.6799999999
3399,2023-10-27,C7200,1519080.08,12302000.96,2573269.21
3400,2023-10-27,C7210,1519080.08,12302000.96,1591519.17
3401,2023-10-27,C7220,1519080.08,12302000.96,1991353.32
3402,2023-10-27,C7230,1519080.08,12302000.96,2343090.49
3403,2023-10-27,C7240,1519080.08,12302000.96,1665419.36
3404,2023-10-27,C7250,1519080.08,12302000.96,1310917.61
3405,2023-10-27,C7260,1519080.08,12302000.96,1513457.64
3406,2023-10-27,C7270,1519080.08,12302000.96,1535337.61
3407,2023-10-27,C7280,1519080.08,12302000.96,1612701.73
3408,2023-10-27,C7290,1519080.08,12302000.96,2817447.75
3409,2023-10-27,C7300,1519080.08,12302000.96,8747853.03
3410,2023-10-27,C7310,1519080.08,12302000.96,8647425.43
3411,2023-10-27,C7320,1519080.08,12302000.96,5062506.63
3412,2023-10-27,C7330,1519080.08,12302000.96,7501257.4399999995
3413,2023-10-27,C7340,1519080.08,12302000.96,9480009.55
3414,2023-10-27,C7350,1519080.08,12302000.96,14550086.41
3415,2023-10-27,C7360,1519080.08,12302000.96,12347376.959999999
3416,2023-10-27,C7370,1519080.08,12302000.96,7968516.489999999
3417,2023-10-27,C7380,1519080.08,12302000.96,20114237.65
3418,2023-10-27,C7390,1519080.08,12302000.96,17269457.14
3419,2023-10-27,C7400,1519080.08,12302000.96,20823178.99
3420,2023-10-27,C7410,1519080.08,12302000.96,18537163.28
3421,2023-10-27,C7420,1519080.08,12302000.96,19691150.97
3422,2023-10-27,C7430,1519080.08,12302000.96,4466223.9
3423,2023-10-27,C7440,1519080.08,12302000.96,18259293.57
3424,2023-10-27,C7450,1519080.08,12302000.96,19423496.720000003
3425,2023-10-27,C7460,1053409.79,9958823.16,8601512.11
3426,2023-10-27,C7470,1053409.79,9958823.16,6746227.9
3427,2023-10-27,C7480,1053409.79,9958823.16,6765651.64
3428,2023-10-27,C7490,1053409.79,9958823.16,4694114.05
3429,2023-10-27,C7500,1053409.79,9958823.16,3432296.15
3430,2023-10-27,C7510,1053409.79,9958823.16,5081100.25
3431,2023-10-27,C7520,1053409.79,9958823.16,6754310.890000001
3432,2023-10-27,C7530,1053409.79,9958823.16,10395082.0
3433,2023-10-27,C7540,1053409.79,9958823.16,3389328.1199999996
3434,2023-10-27,C7550,1053409.79,9958823.16,3627526.15
3435,2023-10-27,C7560,1053409.79,9958823.16,3453964.05
3436,2023-10-27,C7570,1053409.79,9958823.16,3581312.62
3437,2023-10-27,C7580,1053409.79,9958823.16,3899651.3899999997
3438,2023-10-27,C7590,1053409.79,9958823.16,6175963.76
3439,2023-10-27,C7600,1053409.79,9958823.16,3027765.29
3440,2023-10-27,C7610,1053409.79,9958823.16,4969535.9
3441,2023-10-27,C7620,1053409.79,9958823.16,3587884.15
3442,2023-10-27,C7630,1053409.79,9958823.16,5264082.75
3443,2023-10-27,C7640,1053409.79,9958823.16,78907002.67
3444,2023-10-27,C7650,1053409.79,9958823.16,2750241.58
3445,2023-10-27,C7660,1053409.79,9958823.16,4835532.83
3446,2023-10-27,C7670,1053409.79,9958823.16,4803266.470000001
3447,2023-10-27,C7680,1053409.79,9958823.16,3411618.09
3448,2023-10-27,C7690,1053409.79,9958823.16,1735193.21
3449,2023-10-27,C7700,1053409.79,9958823.16,399997.43
3450,2023-10-27,C7710,1053409.79,9958823.16,652403.33
3451,2023-10-27,C7720,1053409.79,9958823.16,2169489.65
3452,2023-10-27,C7730,1053409.79,9958823.16,1197752.49
3453,2023-10-27,C7740,1053409.79,9958823.16,159880710.76999998
3454,2023-10-27,C7750,1053409.79,9958823.16,2443601.79
3455,2023-10-27,C7760,1053409.79,9958823.16,1712233.1500000001
3456,2023-10-31,C010,111363276.87,1063503933.84,812568815.56
3457,2023-10-31,C020,1843568.43,15154934.86,11741330.05
3458,2023-10-31,C030,1843568.43,15154934.86,5292769.37
3459,2023-10-31,C040,1843568.43,15154934.86,6014200.33
3460,2023-10-31,C050,1843568.43,15154934.86,4918917.68
3461,2023-10-31,C060,1843568.43,15154934.86,6468433.97
3462,2023-10-31,C070,1843568.43,15154934.86,9159419.86
3463,2023-10-31,C080,1843568.43,15154934.86,5877611.91
3464,2023-10-31,C090,12904979.0,106084543.98,40078237.629999995
3465,2023-10-31,C100,12904979.0,106084543.98,93438576.7
3466,2023-10-31,C110,16592115.84,136394413.7,180956162.11
3467,2023-10-31,C120,6329056.91,61421674.6,35397465.13
3468,2023-10-31,C130,32911095.939999998,319392707.92,197180772.72
3469,2023-10-31,C140,27877481.75,318971114.8,253776271.22
3470,2023-10-31,C150,0.0,0.0,0.0
3471,2023-10-31,C160,0.0,0.0,0.0
3472,2023-10-31,C170,0.0,0.0,0.0
3473,2023-10-31,C180,0.0,0.0,0.0
3474,2023-10-31,C190,0.0,0.0,0.0
3475,2023-10-31,C200,0.0,0.0,0.0
3476,2023-10-31,C210,0.0,0.0,0.0
3477,2023-10-31,C220,0.0,0.0,0.0
3478,2023-10-31,C6010,0.0,0.0,4723886.33
3479,2023-10-31,C6020,1843568.43,15154934.86,6238263.53
3480,2023-10-31,C6030,1843568.43,15154934.86,5537450.779999999
3481,2023-10-31,C6040,1843568.43,15154934.86,5213203.5
3482,2023-10-31,C6050,1843568.43,15154934.86,5414063.59
3483,2023-10-31,C6060,1843568.43,15154934.86,5437089.3
3484,2023-10-31,C6070,1843568.43,15154934.86,5524785.6899999995
3485,2023-10-31,C6080,1843568.43,15154934.86,6713381.23
3486,2023-10-31,C6090,1843568.43,15154934.86,12622318.91
3487,2023-10-31,C7000,1843568.43,15154934.86,12517501.47
3488,2023-10-31,C7010,1843568.43,15154934.86,8952335.45
3489,2023-10-31,C7020,1843568.43,15154934.86,11378336.58
3490,2023-10-31,C7030,1843568.43,15154934.86,13348826.27
3491,2023-10-31,C7040,1843568.43,15154934.86,18402452.5
3492,2023-10-31,C7050,1843568.43,15154934.86,16216805.530000001
3493,2023-10-31,C7060,1843568.43,15154934.86,15738273.469999999
3494,2023-10-31,C7070,1843568.43,15154934.86,23958194.85
3495,2023-10-31,C7080,1843568.43,15154934.86,21098185.669999998
3496,2023-10-31,C7090,1843568.43,15154934.86,24624221.83
3497,2023-10-31,C7100,1843568.43,15154934.86,22350153.580000002
3498,2023-10-31,C7110,1843568.43,15154934.86,24001227.759999998
3499,2023-10-31,C7120,1843568.43,15154934.86,8353716.3
3500,2023-10-31,C7130,1843568.43,15154934.86,9348008.61
3501,2023-10-31,C7140,1843568.43,15154934.86,31484180.05
3502,2023-10-31,C7150,1265811.38,12284334.92,11788621.96
3503,2023-10-31,C7160,1265811.38,12284334.92,7231379.09
3504,2023-10-31,C7170,1265811.38,12284334.92,7252414.61
3505,2023-10-31,C7180,1265811.38,12284334.92,5188649.06
3506,2023-10-31,C7190,1265811.38,12284334.92,3936400.4
3507,2023-10-31,C7200,1265811.38,12284334.92,5576738.0
3508,2023-10-31,C7210,1265811.38,12284334.92,7240236.56
3509,2023-10-31,C7220,1265811.38,12284334.92,10905688.58
3510,2023-10-31,C7230,1265811.38,12284334.92,3893905.0300000003
3511,2023-10-31,C7240,1265811.38,12284334.92,4127870.0300000003
3512,2023-10-31,C7250,1265811.38,12284334.92,4369535.64
3513,2023-10-31,C7260,1265811.38,12284334.92,4090010.8200000003
3514,2023-10-31,C7270,1265811.38,12284334.92,4399636.9799999995
3515,2023-10-31,C7280,1265811.38,12284334.92,6673125.46
3516,2023-10-31,C7290,1265811.38,12284334.92,3535772.54
3517,2023-10-31,C7300,1265811.38,12284334.92,5467120.659999999
3518,2023-10-31,C7310,1265811.38,12284334.92,4089323.9
3519,2023-10-31,C7320,1265811.38,12284334.92,5757231.56
3520,2023-10-31,C7330,1265811.38,12284334.92,79670378.14
3521,2023-10-31,C7340,1265811.38,12284334.92,3258943.46
3522,2023-10-31,C7350,1265811.38,12284334.92,5333384.07
3523,2023-10-31,C7360,1265811.38,12284334.92,5301881.42
3524,2023-10-31,C7370,1265811.38,12284334.92,3899470.82
3525,2023-10-31,C7380,1265811.38,12284334.92,2246943.21
3526,2023-10-31,C7390,1265811.38,12284334.92,917651.9500000001
3527,2023-10-31,C7400,1265811.38,12284334.92,1169315.35
3528,2023-10-31,C7410,1265811.38,12284334.92,2679287.75
3529,2023-10-31,C7420,1265811.38,12284334.92,1761109.23
3530,2023-10-31,C7430,1265811.38,12284334.92,3393389.76
3531,2023-10-31,C7440,1265811.38,12284334.92,15199306.56
3532,2023-10-31,C7450,1265811.38,12284334.92,2223515.18
3533,2023-10-31,C7460,899273.6000000001,10289390.8,854313.55
3534,2023-10-31,C7470,899273.6000000001,10289390.8,3101815.1
3535,2023-10-31,C7480,899273.6000000001,10289390.8,2941735.37
3536,2023-10-31,C7490,899273.6000000001,10289390.8,3212720.13
3537,2023-10-31,C7500,899273.6000000001,10289390.8,3290818.2800000003
3538,2023-10-31,C7510,899273.6000000001,10289390.8,1482512.42
3539,2023-10-31,C7520,899273.6000000001,10289390.8,2903201.75
3540,2023-10-31,C7530,899273.6000000001,10289390.8,2896743.8800000004
3541,2023-10-31,C7540,899273.6000000001,10289390.8,2077289.01
3542,2023-10-31,C7550,899273.6000000001,10289390.8,2355235.69
3543,2023-10-31,C7560,899273.6000000001,10289390.8,3516877.92
3544,2023-10-31,C7570,899273.6000000001,10289390.8,3047646.21
3545,2023-10-31,C7580,899273.6000000001,10289390.8,5086649.8
3546,2023-10-31,C7590,899273.6000000001,10289390.8,3060011.1
3547,2023-10-31,C7600,899273.6000000001,10289390.8,4947575.58
3548,2023-10-31,C7610,899273.6000000001,10289390.8,4388220.63
3549,2023-10-31,C7620,899273.6000000001,10289390.8,3677735.74
3550,2023-10-31,C7630,899273.6000000001,10289390.8,5855310.08
3551,2023-10-31,C7640,899273.6000000001,10289390.8,2574488.8400000003
3552,2023-10-31,C7650,899273.6000000001,10289390.8,4422953.24
3553,2023-10-31,C7660,899273.6000000001,10289390.8,2994039.75
3554,2023-10-31,C7670,899273.6000000001,10289390.8,4522856.83
3555,2023-10-31,C7680,899273.6000000001,10289390.8,4701187.45
3556,2023-10-31,C7690,899273.6000000001,10289390.8,3289800.07
3557,2023-10-31,C7700,899273.6000000001,10289390.8,5040274.76
3558,2023-10-31,C7710,899273.6000000001,10289390.8,2184238.69
3559,2023-10-31,C7720,899273.6000000001,10289390.8,3313822.2800000003
3560,2023-10-31,C7730,899273.6000000001,10289390.8,2225817.38
3561,2023-10-31,C7740,899273.6000000001,10289390.8,154715987.59
3562,2023-10-31,C7750,899273.6000000001,10289390.8,2722543.2
3563,2023-10-31,C7760,899273.6000000001,10289390.8,2371849.0
3564,2023-11-10,C010,111363276.87,1063503933.84,812568815.56
3565,2023-11-10,C020,1843568.43,15154934.86,11741330.05
3566,2023-11-10,C030,1843568.43,15154934.86,5292769.37
3567,2023-11-10,C040,1843568.43,15154934.86,6014200.33
3568,2023-11-10,C050,1843568.43,15154934.86,4918917.68
3569,2023-11-10,C060,1843568.43,15154934.86,6468433.97
3570,2023-11-10,C070,1843568.43,15154934.86,9159419.86
3571,2023-11-10,C080,1843568.43,15154934.86,5877611.91
3572,2023-11-10,C090,12904979.0,106084543.98,40078237.629999995
3573,2023-11-10,C100,12904979.0,106084543.98,93438576.7
3574,2023-11-10,C110,16592115.84,136394413.7,180956162.11
3575,2023-11-10,C120,6329056.91,61421674.6,35397465.13
3576,2023-11-10,C130,32911095.939999998,319392707.92,197180772.72
3577,2023-11-10,C140,27877481.75,318971114.8,253776271.22
3578,2023-11-10,C150,0.0,0.0,0.0
3579,2023-11-10,C160,0.0,0.0,0.0
3580,2023-11-10,C170,0.0,0.0,0.0
3581,2023-11-10,C180,0.0,0.0,0.0
3582,2023-11-10,C190,0.0,0.0,0.0
3583,2023-11-10,C200,0.0,0.0,0.0
3584,2023-11-10,C210,0.0,0.0,0.0
3585,2023-11-10,C220,0.0,0.0,0.0
3586,2023-11-10,C6010,0.0,0.0,4723886.33
3587,2023-11-10,C6020,1843568.43,15154934.86,6238263.53
3588,2023-11-10,C6030,1843568.43,15154934.86,5537450.779999999
3589,2023-11-10,C6040,1843568.43,15154934.86,5213203.5
3590,2023-11-10,C6050,1843568.43,15154934.86,5414063.59
3591,2023-11-10,C6060,1843568.43,15154934.86,5437089.3
3592,2023-11-10,C6070,1843568.43,15154934.86,5524785.6899999995
3593,2023-11-10,C6080,1843568.43,15154934.86,6713381.23
3594,2023-11-10,C6090,1843568.43,15154934.86,12622318.91
3595,2023-11-10,C7000,1843568.43,15154934.86,12517501.47
3596,2023-11-10,C7010,1843568.43,15154934.86,8952335.45
3597,2023-11-10,C7020,1843568.43,15154934.86,11378336.58
3598,2023-11-10,C7030,1843568.43,15154934.86,13348826.27
3599,2023-11-10,C7040,1843568.43,15154934.86,18402452.5
3600,2023-11-10,C7050,1843568.43,15154934.86,16216805.530000001
3601,2023-11-10,C7060,1843568.43,15154934.86,15738273.469999999
3602,2023-11-10,C7070,1843568.43,15154934.86,23958194.85
3603,2023-11-10,C7080,1843568.43,15154934.86,21098185.669999998
3604,2023-11-10,C7090,1843568.43,15154934.86,24624221.83
3605,2023-11-10,C7100,1843568.43,15154934.86,22350153.580000002
3606,2023-11-10,C7110,1843568.43,15154934.86,24001227.759999998
3607,2023-11-10,C7120,1843568.43,15154934.86,8353716.3
3608,2023-11-10,C7130,1843568.43,15154934.86,9348008.61
3609,2023-11-10,C7140,1843568.43,15154934.86,31484180.05
3610,2023-11-10,C7150,1265811.38,12284334.92,11788621.96
3611,2023-11-10,C7160,1265811.38,12284334.92,7231379.09
3612,2023-11-10,C7170,1265811.38,12284334.92,7252414.61
3613,2023-11-10,C7180,1265811.38,12284334.92,5188649.06
3614,2023-11-10,C7190,1265811.38,12284334.92,3936400.4
3615,2023-11-10,C7200,1265811.38,12284334.92,5576738.0
3616,2023-11-10,C7210,1265811.38,12284334.92,7240236.56
3617,2023-11-10,C7220,1265811.38,12284334.92,10905688.58
3618,2023-11-10,C7230,1265811.38,12284334.92,3893905.0300000003
3619,2023-11-10,C7240,1265811.38,12284334.92,4127870.0300000003
3620,2023-11-10,C7250,1265811.38,12284334.92,4369535.64
3621,2023-11-10,C7260,1265811.38,12284334.92,4090010.8200000003
3622,2023-11-10,C7270,1265811.38,12284334.92,4399636.9799999995
3623,2023-11-10,C7280,1265811.38,12284334.92,6673125.46
3624,2023-11-10,C7290,1265811.38,12284334.92,3535772.54
3625,2023-11-10,C7300,1265811.38,12284334.92,5467120.659999999
3626,2023-11-10,C7310,1265811.38,12284334.92,4089323.9
